Intrinsic Name,Instruction Set,REF,SSE,SSE2,SSE3,SSSE3,SSE4A,SSE4.1,SSE4.2,SSE5
_mm_comge_epu8,SSE5,,,,,,,,,X
_mm_comge_pd,SSE5,,,,,,,,,X
_mm_comge_ps,SSE5,,,,,,,,,X
_mm_comge_sd,SSE5,,,,,,,,,X
_mm_comge_ss,SSE5,,,,,,,,,X
_mm_comgt_epi16,SSE5,,,,,,,,,X
_mm_comgt_epi32,SSE5,,,,,,,,,X
_mm_comgt_epi64,SSE5,,,,,,,,,X
_mm_comgt_epi8,SSE5,,,,,,,,,X
_mm_comgt_epu16,SSE5,,,,,,,,,X
_mm_comgt_epu32,SSE5,,,,,,,,,X
_mm_comgt_epu64,SSE5,,,,,,,,,X
_mm_comgt_epu8,SSE5,,,,,,,,,X
_mm_comgt_pd,SSE5,,,,,,,,,X
_mm_comgt_ps,SSE5,,,,,,,,,X
_mm_comgt_sd,SSE5,,,,,,,,,X
_mm_comgt_ss,SSE5,,,,,,,,,X
_mm_comieq_sd,SSE2,,,X,,,,,,
_mm_comieq_ss ,SSE,,X,,,,,,,
_mm_comige_sd,SSE2,,,X,,,,,,
_mm_comige_ss ,SSE,,X,,,,,,,
_mm_comigt_sd,SSE2,,,X,,,,,,
_mm_comigt_ss ,SSE,,X,,,,,,,
_mm_comile_sd,SSE2,,,X,,,,,,
_mm_comile_ss ,SSE,,X,,,,,,,
_mm_comilt_sd,SSE2,,,X,,,,,,
_mm_comilt_ss ,SSE,,X,,,,,,,
_mm_comineq_sd,SSE2,,,X,,,,,,
_mm_comineq_ss ,SSE,,X,,,,,,,
_mm_comle_epi16,SSE5,,,,,,,,,X
_mm_comle_epi32,SSE5,,,,,,,,,X
_mm_comle_epi64,SSE5,,,,,,,,,X
_mm_comle_epi8,SSE5,,,,,,,,,X
_mm_comle_epu16,SSE5,,,,,,,,,X
_mm_comle_epu32,SSE5,,,,,,,,,X
_mm_comle_epu64,SSE5,,,,,,,,,X
_mm_comle_epu8,SSE5,,,,,,,,,X
_mm_comle_pd,SSE5,,,,,,,,,X
_mm_comle_ps,SSE5,,,,,,,,,X
_mm_comle_sd,SSE5,,,,,,,,,X
_mm_comle_ss,SSE5,,,,,,,,,X
_mm_comlt_epi16,SSE5,,,,,,,,,X
_mm_comlt_epi32,SSE5,,,,,,,,,X
_mm_comlt_epi64,SSE5,,,,,,,,,X
_mm_comlt_epi8,SSE5,,,,,,,,,X
_mm_comlt_epu16,SSE5,,,,,,,,,X
_mm_comlt_epu32,SSE5,,,,,,,,,X
_mm_comlt_epu64,SSE5,,,,,,,,,X
_mm_comlt_epu8,SSE5,,,,,,,,,X
_mm_comlt_pd,SSE5,,,,,,,,,X
_mm_comlt_ps,SSE5,,,,,,,,,X
_mm_comlt_sd,SSE5,,,,,,,,,X
_mm_comlt_ss,SSE5,,,,,,,,,X
_mm_comneq_epi16,SSE5,,,,,,,,,X
_mm_comneq_epi32,SSE5,,,,,,,,,X
_mm_comneq_epi64,SSE5,,,,,,,,,X
_mm_comneq_epi8,SSE5,,,,,,,,,X
_mm_comneq_epu16,SSE5,,,,,,,,,X
_mm_comneq_epu32,SSE5,,,,,,,,,X
_mm_comneq_epu64,SSE5,,,,,,,,,X
_mm_comneq_epu8,SSE5,,,,,,,,,X
_mm_comneq_pd,SSE5,,,,,,,,,X
_mm_comneq_ps,SSE5,,,,,,,,,X
_mm_comneq_sd,SSE5,,,,,,,,,X
_mm_comneq_ss,SSE5,,,,,,,,,X
_mm_comnge_pd,SSE5,,,,,,,,,X
_mm_comnge_ps,SSE5,,,,,,,,,X
_mm_comnge_sd,SSE5,,,,,,,,,X
_mm_comnge_ss,SSE5,,,,,,,,,X
_mm_comngt_pd,SSE5,,,,,,,,,X
_mm_comngt_ps,SSE5,,,,,,,,,X
_mm_comngt_sd,SSE5,,,,,,,,,X
_mm_comngt_ss,SSE5,,,,,,,,,X
_mm_comnle_pd,SSE5,,,,,,,,,X
_mm_comnle_ps,SSE5,,,,,,,,,X
_mm_comnle_sd,SSE5,,,,,,,,,X
_mm_comnle_ss,SSE5,,,,,,,,,X
_mm_comnlt_pd,SSE5,,,,,,,,,X
_mm_comnlt_ps,SSE5,,,,,,,,,X
_mm_comnlt_sd,SSE5,,,,,,,,,X
_mm_comnlt_ss,SSE5,,,,,,,,,X
_mm_comoneq_pd,SSE5,,,,,,,,,X
_mm_comoneq_ps,SSE5,,,,,,,,,X
_mm_comoneq_sd,SSE5,,,,,,,,,X
_mm_comoneq_ss,SSE5,,,,,,,,,X
_mm_comord_pd,SSE5,,,,,,,,,X
_mm_comord_ps,SSE5,,,,,,,,,X
_mm_comord_sd,SSE5,,,,,,,,,X
_mm_comord_ss,SSE5,,,,,,,,,X
_mm_comtrue_epi16,SSE5,,,,,,,,,X
_mm_comtrue_epi32,SSE5,,,,,,,,,X
_mm_comtrue_epi64,SSE5,,,,,,,,,X
_mm_comtrue_epi8,SSE5,,,,,,,,,X
_mm_comtrue_epu16,SSE5,,,,,,,,,X
_mm_comtrue_epu32,SSE5,,,,,,,,,X
_mm_comtrue_epu64,SSE5,,,,,,,,,X
_mm_comtrue_epu8,SSE5,,,,,,,,,X
_mm_comtrue_pd,SSE5,,,,,,,,,X
_mm_comtrue_ps,SSE5,,,,,,,,,X
_mm_comtrue_sd,SSE5,,,,,,,,,X
_mm_comtrue_ss,SSE5,,,,,,,,,X
_mm_comueq_pd,SSE5,,,,,,,,,X
_mm_comueq_ps,SSE5,,,,,,,,,X
_mm_comueq_sd,SSE5,,,,,,,,,X
_mm_comueq_ss,SSE5,,,,,,,,,X
_mm_comunord_pd,SSE5,,,,,,,,,X
_mm_comunord_ps,SSE5,,,,,,,,,X
_mm_comunord_sd,SSE5,,,,,,,,,X
_mm_comunord_ss,SSE5,,,,,,,,,X
_mm_crc32_u16,SSE4.2,,,,,,,,X,
_mm_crc32_u32,SSE4.2,,,,,,,,X,
_mm_crc32_u64,SSE4.2,,,,,,,,X,
_mm_crc32_u8,SSE4.2,,,,,,,,X,
_mm_cvt_si2ss ,SSE,,X,,,,,,,
_mm_cvt_ss2si,SSE,,X,,,,,,,
_mm_cvtepi16_epi32,SSE4.1,X,,X,,,,X,,
_mm_cvtepi16_epi64,SSE4.1,X,,X,,,,X,,
_mm_cvtepi32_epi64,SSE4.1,X,,X,,,,X,,
_mm_cvtepi32_pd,SSE2,,,X,,,,,,
_mm_cvtepi32_ps,SSE2,,,X,,,,,,
_mm_cvtepi8_epi16,SSE4.1,X,,X,,,,X
_mm_cvtepi8_epi32,SSE4.1,X,,X,,,,X
_mm_cvtepi8_epi64,SSE4.1,X,,X,,,,X
_mm_cvtepu16_epi32,SSE4.1,X,,X,,,,X
_mm_cvtepu16_epi64,SSE4.1,X,,X,,,,X
_mm_cvtepu32_epi64,SSE4.1,X,,X,,,,X
_mm_cvtepu8_epi16,SSE4.1,X,,X,,,,X
_mm_cvtepu8_epi32,SSE4.1,X,,X,,,,X
_mm_cvtepu8_epi64,SSE4.1,X,,X,,,,X
_mm_cvtpd_epi32,SSE2,,,X,,,,
_mm_cvtpd_ps,SSE2,,,X,,,,
_mm_cvtpi16_ps ,SSE,,X,,,,,
_mm_cvtpi32_pd,SSE2,,,X,,,,
_mm_cvtpi32_ps,SSE,,X,,,,,
_mm_cvtpi32x2_ps ,SSE,,X,,,,,
_mm_cvtpi8_ps ,SSE,,X,,,,,
_mm_cvtps_epi32,SSE2,,,X
_mm_cvtps_pd,SSE2,,,X
_mm_cvtps_pi8 ,SSE,,X,
_mm_cvtpu16_ps ,SSE,,X,
_mm_cvtpu8_ps ,SSE,,X,
_mm_cvtsd_f64,SSE2,,,X
_mm_cvtsd_si32,SSE2,,,X
_mm_cvtsd_si64,SSE2,,,X
_mm_cvtsd_ss,SSE2,,,X
_mm_cvtsi128_si32,SSE2,,,X
_mm_cvtsi128_si64,SSE2,,,X
_mm_cvtsi32_sd,SSE2,,,X
_mm_cvtsi32_si128,SSE2,,,X
_mm_cvtsi32_ss,SSE,,X,
_mm_cvtsi64_sd,SSE2,,,X
_mm_cvtsi64_si128,SSE2,,,X
_mm_cvtsi64_ss ,SSE,,X,
_mm_cvtss_f32 ,SSE,,X,
_mm_cvtss_sd,SSE2,,,X
_mm_cvtss_si32,SSE,,X,
_mm_cvtss_si64 ,SSE,,X,
_mm_cvtt_ss2si ,SSE,,X,
_mm_cvttpd_epi32,SSE2,,,X
_mm_cvttps_epi32,SSE2,,,X
_mm_cvttsd_si32,SSE2,,,X
_mm_cvttsd_si64,SSE2,,,X
_mm_cvttss_si32,SSE,,X,
_mm_cvttss_si64 ,SSE,,X,
_mm_div_pd,SSE2,,,X
_mm_div_ps ,SSE,,X,
_mm_div_sd,SSE2,,,X
_mm_div_ss ,SSE,,X,
_mm_dp_pd,SSE4.1,X,,X,,,,X,,
_mm_dp_ps,SSE4.1,X,,X,X,,,X,,
_mm_extract_epi16,SSE2,,,X,,,,,,
_mm_extract_epi32,SSE4.1,X,,,,,,X,,
_mm_extract_epi64,SSE4.1,X,,,,,,X,,
_mm_extract_epi8,SSE4.1,X,,,,,,X,,
_mm_extract_ps,SSE4.1,X,,,,,,X,,
_mm_extract_si64,SSE4a,X,,,,,X,,,
_mm_extracti_si64,SSE4a,X,,,,,X,,,
_mm_floor_pd,SSE4.1,X,,,,,,X,,
_mm_floor_ps,SSE4.1,X,,X,,,,X,,
_mm_floor_sd,SSE4.1,X,,,,,,X,,
_mm_floor_ss,SSE4.1,X,,,,,,X,,
_mm_frcz_pd ,SSE5,,,,,,,,,X
_mm_frcz_ps ,SSE5,,,,,,,,,X
_mm_frcz_sd ,SSE5,,,,,,,,,X
_mm_frcz_ss ,SSE5,,,,,,,,,X
_mm_getcsr ,SSE,,X,,,,,,,
_mm_hadd_epi16,SSSE3,X,,X,,X,,,,
_mm_hadd_epi32,SSSE3,X,,,,X,,,,
_mm_hadd_pd,SSE3,X,,X,X,,,,,
_mm_hadd_ps,SSE3,X,,X,X,,,,,
_mm_haddd_epi16,SSE5,,,,,,,,,X
_mm_haddd_epi8,SSE5,,,,,,,,,X
_mm_haddd_epu16,SSE5,,,,,,,,,X
_mm_haddd_epu8,SSE5,,,,,,,,,X
_mm_haddq_epi16,SSE5,,,,,,,,,X
_mm_haddq_epi32,SSE5,,,,,,,,,X
_mm_haddq_epi8,SSE5,,,,,,,,,X
_mm_haddq_epu16,SSE5,,,,,,,,,X
_mm_haddq_epu32,SSE5,,,,,,,,,X
_mm_haddq_epu8,SSE5,,,,,,,,,X
_mm_hadds_epi16,SSSE3,X,,,,X,,,,
_mm_haddw_epi8,SSE5,,,,,,,,,X
_mm_haddw_epu8,SSE5,,,,,,,,,X
_mm_hsub_epi16,SSSE3,X,,X,,X,,,,
_mm_hsub_epi32,SSSE3,X,,,,X,,,,
_mm_hsub_pd,SSE3,X,,X,X,,,,,
_mm_hsub_ps,SSE3,X,,X,X,,,,,
_mm_hsubd_epi16,SSE5,,,,,,,,,X
_mm_hsubq_epi32,SSE5,,,,,,,,,X
_mm_hsubs_epi16,SSSE3,X,,,,X,,,,
_mm_hsubw_epi8,SSE5,,,,,,,,,X
_mm_insert_epi16,SSE2,,,X,,,,,,
_mm_insert_epi32,SSE4.1,X,,X,,,,X,,
_mm_insert_epi64,SSE4.1,X,,,,,,X,,
_mm_insert_epi8,SSE4.1,X,,,,,,X,,
_mm_insert_ps,SSE4.1,X,,,,,,X,,
_mm_insert_si64,SSE4a,,,,,,X
_mm_inserti_si64,SSE4a,,,,,,X
_mm_lddqu_si128,SSE3,X,,,X,,
_mm_lfence,SSE2,,,X,,,
_mm_load_pd,SSE2,,,X,,,
_mm_load_ps ,SSE,,X,,,,
_mm_load_ps1 ,SSE,,X,,,,
_mm_load_sd,SSE2,,,X,,,
_mm_load_si128,SSE2,,,X,,,
_mm_load_ss ,SSE,,X,,,,
_mm_load1_pd,SSE2,,,X,,,
_mm_load1_ps,SSE,,X,,,,
_mm_loaddup_pd,SSE3,X,,,X,,
_mm_loadh_pd,SSE2,,,X,,,
_mm_loadl_epi64,SSE2,,,X,,,
_mm_loadl_pd,SSE2,,,X,,,
_mm_loadr_pd,SSE2,,,X,,,,,,
_mm_loadr_ps ,SSE,,X,,,,,,,
_mm_loadu_pd,SSE2,,,X,,,,,,
_mm_loadu_ps ,SSE,,X,,,,,,,
_mm_loadu_si128,SSE2,,,X,,,,,,
_mm_macc_epi16,SSE5,,,,,,,,,X
_mm_macc_epi32,SSE5,,,,,,,,,X
_mm_macc_pd,SSE5,,,,,,,,,X
_mm_macc_ps,SSE5,,,,,,,,,X
_mm_macc_sd,SSE5,,,,,,,,,X
_mm_macc_ss,SSE5,,,,,,,,,X
_mm_maccd_epi16,SSE5,,,,,,,,,X
_mm_macchi_epi32,SSE5,,,,,,,,,X
_mm_macclo_epi32,SSE5,,,,,,,,,X
_mm_maccs_epi16,SSE5,,,,,,,,,X
_mm_maccs_epi32,SSE5,,,,,,,,,X
_mm_maccsd_epi16,SSE5,,,,,,,,,X
_mm_maccshi_epi32,SSE5,,,,,,,,,X
_mm_maccslo_epi32,SSE5,,,,,,,,,X
_mm_madd_epi16,SSE2,,,X,,,,,,
_mm_maddd_epi16,SSE5,,,,,,,,,X
_mm_maddsd_epi16,SSE5,,,,,,,,,X
_mm_maddubs_epi16,SSSE3,X,,X,,X,,,,
_mm_maskmove_si64,SSE,,X,,,,,,,
_mm_maskmoveu_si128,SSE2,,,X,,,,,,
_mm_max_epi16,SSE2,,,X,,,,,,
_mm_max_epi32,SSE4.1,X,,X,,,,X,,
_mm_max_epi8,SSE4.1,X,,X,,,,X,,
_mm_max_epu16,SSE4.1,X,,X,,,,X,,
_mm_max_epu32,SSE4.1,X,,X,,,,X,,
_mm_max_epu8,SSE2,,,X,,,,,,
_mm_max_pd,SSE2,,,X,,,,,,
_mm_max_ps ,SSE,,X,,,,,
_mm_max_pu8,SSE,,X,,,,,
_mm_max_sd,SSE2,,,X,,,,
_mm_max_ss ,SSE,,X,,,,,
_mm_mfence,SSE2,,,X,,,,
_mm_min_epi16,SSE2,,,X,,,,
_mm_min_epi32,SSE4.1,X,,X,,,,X
_mm_min_epi8,SSE4.1,X,,X,,,,X
_mm_min_epu16,SSE4.1,X,,X,,,,X
_mm_min_epu32,SSE4.1,X,,X,,,,X
_mm_min_epu8,SSE2,,,X,,,,
_mm_min_pd,SSE2,,,X,,,,
_mm_min_ps ,SSE,,X,,,,,
_mm_min_pu8,SSE,,X,,,,,
_mm_min_sd,SSE2,,,X,,,,
_mm_min_ss ,SSE,,X,,,,,
_mm_minpos_epu16,SSE4.1,X,,,,,,X
_mm_move_epi64,SSE2,,,X,,,,
_mm_move_sd,SSE2,,,X,,,,
_mm_move_ss ,SSE,,X,,,,,
_mm_movedup_pd,SSE3,X,,,X,,,
_mm_movehdup_ps,SSE3,X,,,X,,,
_mm_movehl_ps ,SSE,,X,,,,,
_mm_moveldup_ps,SSE3,X,,,X,,,
_mm_movelh_ps ,SSE,,X,,,,,
_mm_movemask_epi8,SSE2,,,X,,,,
_mm_movemask_pd,SSE2,,,X,,,,
_mm_movemask_pi8,SSE,,X,,,,,
_mm_movemask_ps ,SSE,,X,,,,,
_mm_movepi64_pi64,SSE2,,,X,,,,
_mm_movpi64_epi64,SSE2,,,X,,,,
_mm_mpsadbw_epu8,SSE4.1,X,,X,,,,X
_mm_msub_pd,SSE5,,,,,,,,,X
_mm_msub_ps,SSE5,,,,,,,,,X
_mm_msub_sd,SSE5,,,,,,,,,X
_mm_msub_ss,SSE5,,,,,,,,,X
_mm_mul_epi32,SSE4.1,X,,,,,,X,,
_mm_mul_epu32,SSE2,,,X,,,,,,
_mm_mul_pd,SSE2,,,X,,,,,,
_mm_mul_ps ,SSE,,X,,,,,,,
_mm_mul_sd,SSE2,,,X,,,,,,
_mm_mul_ss ,SSE,,X,,,,,,,
_mm_mulhi_epi16,SSE2,,,X,,,,,,
_mm_mulhi_epu16,SSE2,,,X,,,,,,
_mm_mulhrs_epi16,SSSE3,X,,,,X,,,,
_mm_mullo_epi16,SSE2,,,X,,,,,,
_mm_mullo_epi32,SSE4.1,X,,,,,,X,,
_mm_nmacc_pd,SSE5,,,,,,,,,X
_mm_nmacc_ps,SSE5,,,,,,,,,X
_mm_nmacc_sd,SSE5,,,,,,,,,X
_mm_nmacc_ss,SSE5,,,,,,,,,X
_mm_nmsub_pd,SSE5,,,,,,,,,X
_mm_nmsub_ps,SSE5,,,,,,,,,X
_mm_nmsub_sd,SSE5,,,,,,,,,X
_mm_nmsub_ss,SSE5,,,,,,,,,X
_mm_or_pd,SSE2,,,X,,,,,,
_mm_or_ps ,SSE,,X,,,,,,,
_mm_or_si128,SSE2,,,X,,,,,,
_mm_packs_epi16,SSE2,,,X,,,,,,
_mm_packs_epi32,SSE2,,,X,,,,,,
_mm_packus_epi16,SSE2,,,X,,,,,,
_mm_packus_epi32,SSE4.1,X,,X,,,,X,,
_mm_pause,SSE2,,,X,,,,,,
_mm_perm_epi8,SSE5,,,,,,,,,X
_mm_perm_pd,SSE5,,,,,,,,,X
_mm_perm_ps,SSE5,,,,,,,,,X
_mm_popcnt_u32,SSE4.2,,,,,,,,X,
_mm_popcnt_u64,SSE4.2,,,,,,,,X,
_mm_prefetch ,SSE,,X,,,,,,,
_mm_rcp_ps ,SSE,,X,,,,,,,
_mm_rcp_ss ,SSE,,X,,,,,,,
_mm_rot_epi16,SSE5,,,,,,,,,X
_mm_rot_epi32,SSE5,,,,,,,,,X
_mm_rot_epi64,SSE5,,,,,,,,,X
_mm_rot_epi8,SSE5,,,,,,,,,X
_mm_roti_epi16,SSE5,,,,,,,,,X
_mm_roti_epi32,SSE5,,,,,,,,,X
_mm_roti_epi64,SSE5,,,,,,,,,X
_mm_roti_epi8,SSE5,,,,,,,,,X
_mm_round_pd,SSE4.1,X,,,,,,X,,
_mm_round_pd,SSE5,,,,,,,,,X
_mm_round_ps,SSE4.1,X,,X,,,,X,,
_mm_round_ps,SSE5,,,,,,,,,X
_mm_round_sd,SSE4.1,X,,,,,,X,,
_mm_round_sd,SSE5,,,,,,,,,X
_mm_round_ss,SSE4.1,X,,X,,,,X,,
_mm_round_ss,SSE5,,,,,,,,,X
_mm_rsqrt_ps ,SSE,,X,,,,,,,
_mm_rsqrt_ss ,SSE,,X,,,,,,,
_mm_sad_epu8,SSE2,,,X,,,,,,
_mm_sad_pu8,SSE,,X,,,,,,,
_mm_set_epi16,SSE2,,,X,,,,,,
_mm_set_epi32,SSE2,,,X,,,,,,
_mm_set_epi64,SSE2,,,X,,,,,,
_mm_set_epi8,SSE2,,,X,,,,,,
_mm_set_pd,SSE2,,,X,,,,,,
_mm_set_ps ,SSE,,X,
_mm_set_ps1 ,SSE,,X,
_mm_set_sd,SSE2,,,X
_mm_set_ss ,SSE,,X,
_mm_set1_epi16,SSE2,,,X
_mm_set1_epi32,SSE2,,,X
_mm_set1_epi64,SSE2,,,X
_mm_set1_epi8,SSE2,,,X
_mm_set1_pd,SSE2,,,X
_mm_set1_ps,SSE,,X,
_mm_setcsr ,SSE,,X,
_mm_setl_epi64,SSE2,,,X
_mm_setr_epi16,SSE2,,,X
_mm_setr_epi32,SSE2,,,X
_mm_setr_epi8,SSE2,,,X
_mm_setr_pd,SSE2,,,X
_mm_setr_ps ,SSE,,X,,,,,,,
_mm_setzero_pd,SSE2,,,X,,,,,,
_mm_setzero_ps ,SSE,,X,,,,,,,
_mm_setzero_si128,SSE2,,,X,,,,,,
_mm_sfence ,SSE,,X,,,,,,,
_mm_sha_epi16,SSE5,,,,,,,,,X
_mm_sha_epi32,SSE5,,,,,,,,,X
_mm_sha_epi64,SSE5,,,,,,,,,X
_mm_sha_epi8,SSE5,,,,,,,,,X
